"uuid","skill_name","level"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Unit testing","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Unit testing","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Unit testing","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Unit testing","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Unity","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Unity","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","User Testing",
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Vagrant","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Vagrant","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Vagrant","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Vagrant","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Varnish","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Varnish","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Varnish","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Vault","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Vault","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Vault","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Visual Basic","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Visual Basic","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Visual Basic","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Visual C++","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Vue.js","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Vue.js","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Vue.js","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Vue.js","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Vue.js","EXPERT"
"cd9974b9-da79-4b19-af78-fefac8849238","Vue.js","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Vulnerability Assessment","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Web API","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Web Design","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Web Design","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Web Design","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Web Design","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Web notifications","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Web Sockets","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Web Typography","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Web UI Automation Testing","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Web UI Automation Testing","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","WebDriver","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Webpack","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Webpack","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Webpack","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Webpack","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Webpack","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Webpack","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Webpack","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","WildFly","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Windows Server","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Windows Server","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Windows Server","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Windows Server","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Windows Server","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Wireframing","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Wireframing","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Wireframing","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Wireframing","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Wordpress","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Wordpress","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Wordpress","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Wordpress","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Wordpress","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Wordpress","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","WSDL","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Xamarin","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","xCode","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","XEN","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","XGBoost","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Xtreme programming","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Xtreme programming","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Xtreme programming","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","yarn","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Yii","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Yii","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Zend Framework","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Zend Framework","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Zeplin","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Zeplin","INTERMEDIATE"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Express","ADVANCED"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Jest","INTERMEDIATE"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","React","EXPERT"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Apollo","INTERMEDIATE"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","JavaScript","EXPERT"
"e0d0e4bd-af6c-4812-b463-d1f798cd3e74","Node.js","ADVANCED"
